thread_id,customer_tweet_id,customer_text,customer_created_at,brand_tweet_id,brand_text,brand_created_at,has_further_customer_reply,response_latency_seconds
AmericanAir_2800752,2800753,I’ve never been on a flight and felt so miserable. We need air conditioning @AmericanAir ☹️👎🏻,Tue Nov 21 23:50:01 +0000 2017,2800752,"@781344 Once you're wheels up, it'll cool down. If you're still hot after that, please check with a crewmember.",Wed Nov 22 00:09:46 +0000 2017,False,1185.0
AmericanAir_708091,708092,Landing a short time ago in PV on @AmericanAir 554 from @127663 https://t.co/asIxjCU0Rx,Tue Oct 10 20:00:11 +0000 2017,708091,@289266 It's a great day to be soaring the bright blue skies!,Tue Oct 10 20:01:25 +0000 2017,False,74.0
AmericanAir_2499534,2499532,"@AmericanAir AA489. But I️ don’t need an update, I️ need a plane that actually flies🛫",Wed Nov 15 19:27:06 +0000 2017,2499534,"@713159 We're working on it, Vinny. Thanks for your patience.",Wed Nov 15 19:31:56 +0000 2017,False,290.0
AmericanAir_2904578,2904579,Serious @120943 and @AmericanAir only 2 security gates open around a holiday travel week!!?! #gonnamissflight #smh https://t.co/vdnXOqt7yL,Tue Nov 28 18:44:29 +0000 2017,2904578,@804387 Agents are working as quickly as possible during this busy holiday season and we appreciate your patience.,Tue Nov 28 19:22:09 +0000 2017,False,2260.0
AmericanAir_2189591,2189592,currently on my flight to miami!! always flying with @AmericanAir ✈️,Thu Nov 09 20:10:47 +0000 2017,2189591,@641033 Welcome back. We're happy to have you on board!,Thu Nov 09 20:18:23 +0000 2017,False,456.0
AmericanAir_1381347,1381346,@AmericanAir And you don't gauge all bags because I've seen SEVERAL passengers with far larger bags board,Mon Oct 16 15:47:40 +0000 2017,1381347,@341313 Our team does their best to be consistent with every bag that's being carried on board.,Mon Oct 16 15:53:01 +0000 2017,False,321.0
AmericanAir_2678608,2678605,@AmericanAir This is valuable Bills/Chargers pregame time wasted... how am I going to have time to jump thru a flaming table now?,Sun Nov 19 13:33:15 +0000 2017,2678608,"@753752 We didn't mean to interrupt your pre-game festivities, our apologies.",Sun Nov 19 13:41:27 +0000 2017,False,492.0
AmericanAir_932203,932204,@200032 Landing at @20335 this evening @AmericanAir Gala: #TheShapeOfWater -@142818's highly anticipated #LFF https://t.co/yeyX4j1iSv,Tue Oct 10 23:28:04 +0000 2017,932203,@341127 Have a fabulous #redcarpet night out!,Tue Oct 10 23:47:44 +0000 2017,False,1180.0
AmericanAir_2820815,2820816,Very thankful for the skill of the @AmericanAir pilots on AA1326. Very thankful.,Sat Nov 11 20:53:27 +0000 2017,2820815,"@786198 Our pilots are truly incredible, we're glad you agree! We'll be sure to pass along the kudos. #AATeam",Sat Nov 11 20:54:09 +0000 2017,False,42.0
AmericanAir_2735027,2735028,.@AmericanAir credit where credit is due...today’s flight is on time. Thank you.,Mon Nov 20 19:32:07 +0000 2017,2735027,@606592 We're so glad we got there on time. Have a great day.,Mon Nov 20 19:40:00 +0000 2017,False,473.0
AmericanAir_249350,249351,Celebration in the sky! Bette Nash celebrates 60 Years with @AmericanAir and is the most senior flight attendant in the world. #avgeek https://t.co/SwQeuh14KA,Thu Oct 05 16:37:56 +0000 2017,249350,@175245 A huge congratulations to Betty! We couldn't be more prod to have her be apart of our #AATeam!,Thu Oct 05 16:45:32 +0000 2017,False,456.0
AmericanAir_2494994,2494991,"@AmericanAir Yes, sorted now. Back at 5am for my flight. Seeing as I'll be missing work, any chance of an upgrade NC &gt; LGA? Seeing as I'm probably fired.",Mon Oct 30 00:57:13 +0000 2017,2494994,@553713 We're not able to offer a complimentary upgrade. Our apologies.,Mon Oct 30 01:34:56 +0000 2017,False,2263.0
AmericanAir_1139861,1139862,@AmericanAir your flight crew (see photo) needs some people skills...is that not part of training??? Flight #2606 https://t.co/HgONZov6V5,Tue Oct 24 14:59:06 +0000 2017,1139861,@388315 We're not able to make out the pic you sent. Please follow and share the details of what happened in DMs.,Tue Oct 24 15:15:44 +0000 2017,False,998.0
AmericanAir_852118,852117,@AmericanAir Understood. Thank you!,Fri Oct 20 15:30:37 +0000 2017,852118,@322413 You're welcome!,Fri Oct 20 15:31:12 +0000 2017,False,35.0
AmericanAir_294497,294495,@AmericanAir No my question is how do I spend it ? Reedem a current voucher I have,Fri Oct 06 17:31:12 +0000 2017,294497,"@186127 Paper vouchers can be used for up to one year from the issue date. Make a reservation on line, then call us to use it for payment.",Fri Oct 06 17:41:59 +0000 2017,False,647.0
AmericanAir_869742,869743,@AmericanAir is there a way I can get on standby for free earliest flight to IAH from CLT? CS wanted to make me pay $75 I’m broke/homesick,Mon Oct 09 18:58:34 +0000 2017,869742,@326517 We offer the Same Day Standby for $75 so customers have some flexibility. Here's more info: https://t.co/ZtcjNpklsL,Mon Oct 09 19:57:02 +0000 2017,False,3508.0
AmericanAir_1888960,1888961,"@AmericanAir when you bump seats on a flight after I paid for upgrades, how will my upgrades be refunded?",Mon Oct 23 16:35:43 +0000 2017,1888960,@563315 We'd like to take a look at what type of upgrade you received so we can answer your question. Please follow and DM your record locator.,Mon Oct 23 17:00:24 +0000 2017,False,1481.0
AmericanAir_94197,94198,"@AmericanAir I have a flight on Dec. 22 leaving from Laguardia, when will I be notified if this flight has a crew or not?",Thu Nov 30 15:43:40 +0000 2017,94197,@136439 We're planned for an on-time departure and look forward to seeing you on board with us this holiday season.,Thu Nov 30 15:49:36 +0000 2017,False,356.0
AmericanAir_962788,962789,"Sitting backwards, right by the engine/wing, good clear weather. Excited for the takeoff views and reverse G-forces @AmericanAir 6L 787-8 https://t.co/eJLxahuztw",Sat Oct 21 21:53:37 +0000 2017,962788,@348468 It's a beautiful day for flying! We know you'll snag some great photos.,Sat Oct 21 22:20:29 +0000 2017,False,1612.0
AmericanAir_1937257,1937255,@AmericanAir This Is proof of your poor customer service. How does this compensate our inconvenience or the hotel &amp; car we already paid for.,Sat Oct 28 00:49:17 +0000 2017,1937257,@576321 For a possible hotel tonight you'd need to speak with the airport team. When you arrive tomorrow DM us and we'll review your entire trip.,Sat Oct 28 01:20:32 +0000 2017,False,1875.0
AmericanAir_2037526,2037527,Today is the last day I fly with @AmericanAir smh #LAX #AA #AmericanAirlines,Wed Oct 18 21:58:15 +0000 2017,2037526,@602456 LAX is definitely one of our busiest airports. Please let us know if we can help you.,Wed Oct 18 22:24:03 +0000 2017,False,1548.0
AmericanAir_2856006,2856007,"@AmericanAir Then after speaking to the lovely Irene at the Edmonton help desk, she told me to call the 800 number help desk to try and find solution. Has disconnected TWICE",Mon Nov 27 21:18:56 +0000 2017,2856006,@793836 We're looking at your DM now.,Mon Nov 27 21:20:34 +0000 2017,False,98.0
AmericanAir_946859,946860,Shoutout to @AmericanAir for making me pay $400 at O’Hare for a ticket I already bought!,Sat Oct 21 19:22:42 +0000 2017,946859,"@344539 We wouldn't want you to pay anything extra that you shouldn't. What happened, Andrew?",Sat Oct 21 19:25:44 +0000 2017,False,182.0
AmericanAir_2173697,2173698,@AmericanAir 4 airports in 1 domestic trip! Blessed 🙌🏼,Thu Oct 19 12:02:37 +0000 2017,2173697,"@637398 We love seeing you on board and never want to miss your connection, our  apologies.",Thu Oct 19 12:09:48 +0000 2017,False,431.0
AmericanAir_1760792,1760793,@AmericanAir Can you have a box of brownie mix in your carry on?,Tue Nov 07 20:03:33 +0000 2017,1760792,@529920 You bet! We look forward to having you on board.,Tue Nov 07 20:07:22 +0000 2017,False,229.0
AmericanAir_461744,461745,@AmericanAir should I start calling for my refund since there’s not going to be a pilot? Was looking forward for my Philadelphia trip this month.😒😒,Fri Dec 01 01:50:27 +0000 2017,461744,@224704 We have not canceled any scheduled flights in December and will continue to work to ensure both our pilots and our customers are cared for.,Fri Dec 01 02:01:18 +0000 2017,False,651.0
AmericanAir_2021002,2021003,@AmericanAir 2 drinks is hardly worth the triple ticket price. Especially when I can fly @Delta or @AlaskaAir economy and get wifi and power,Wed Oct 18 20:24:24 +0000 2017,2021002,"@590140 First Class Seats are nice and comfy, and the legroom is pretty amazing, too.",Wed Oct 18 20:48:50 +0000 2017,False,1466.0
AmericanAir_2815160,2815161,"Thanks @AmericanAir for delaying my flight home, I hope it doesn’t coast me my job I just started!",Mon Nov 27 02:44:47 +0000 2017,2815160,@784848 We're so sorry for the extra travel time. Please DM us your record locator and we'll see if we can help.,Mon Nov 27 02:47:23 +0000 2017,False,156.0
AmericanAir_1199553,1199554,"@AmericanAir AA1940 now 2hours late out of CLT. First, plane was in hangar, then overfuelled, now who knows? #Nosleeptonight",Wed Oct 25 04:00:24 +0000 2017,1199553,"@401845 We're glad to see you're now in the air and should be landing soon. Thanks for being patient with us tonight, John.",Wed Oct 25 04:33:12 +0000 2017,False,1968.0
AmericanAir_2708747,2708748,"So the doors to the plane are broken @AmericanAir, this is the best way to spend Sunday evening",Mon Nov 20 00:31:32 +0000 2017,2708747,"@760658 We're truly sorry for the delay, but we want you to be safe. Please DM us your record locator if we can help.",Mon Nov 20 00:35:44 +0000 2017,False,252.0
AmericanAir_229281,229282,@AmericanAir Nope! No carry on's are allowed on my flight,Thu Oct 19 13:22:17 +0000 2017,229281,@170679 Some flights may not have space overhead and you'll need to check it. We'll get it back to you when you land.,Thu Oct 19 13:23:37 +0000 2017,False,80.0
AmericanAir_1782788,1782789,@AmericanAir you bumped me from a seat I paid extra for to a seat in the back of the plane. Customer service won't give a refund. Flt4744,Wed Oct 11 01:15:05 +0000 2017,1782788,"@535628 We're sorry to hear that you were moved back, Matt. Please send us a DM and we'll see about setting up the refund for the charge.",Wed Oct 11 01:41:17 +0000 2017,False,1572.0
AmericanAir_2108363,2004367,@3044 @AmericanAir Back at Reagan 2day &amp; my bags were on the right carousel within 20 minutes of landing. Yeah!!!!  @5119 must have known I was coming,Wed Nov 08 02:54:51 +0000 2017,2108363,@335293 Thanks for flying with us today! Have a fabulous time in DC.,Wed Nov 08 02:57:24 +0000 2017,False,153.0
AmericanAir_752495,752496,@AmericanAir excellent flight crew last night.,Wed Oct 11 14:12:22 +0000 2017,752495,@299853 Music to our ears! We'll be sure to pass along your compliment. #AATeam,Wed Oct 11 14:15:38 +0000 2017,False,196.0
AmericanAir_1241251,1241252,@AmericanAir Boarding fly 547 &amp; witnessed 2 different ORD H11A ticket counter personnel interact w/customers rudely. Unbelievable.,Wed Oct 25 21:59:45 +0000 2017,1241251,@411159 We're sorry to hear that happened as we strive to provide exceptional service at all times.,Wed Oct 25 22:19:30 +0000 2017,False,1185.0
AmericanAir_104400,104401,"Well Guess who just read an article about how @AmericanAir fucked up and over booked their flights, and has a flight on christmas through american to visit her boyfriend and is now worried 

(i probably wont be affected but im still worried af)",Thu Nov 30 17:47:26 +0000 2017,104400,"@139028 We're working to resolve the issue, Mel. We haven't had to cancel any flights and expect to have all flights going during the holidays.",Thu Nov 30 18:00:34 +0000 2017,False,788.0
AmericanAir_1068038,1068039,Sitting on the tarmac at @119137 for an hour on Flt 305 @AmericanAir hoping to take off soon. When I said I didn't want to leave...,Mon Oct 23 14:49:20 +0000 2017,1068038,@372029 We see that AA135 has pushed back and will be wheels up shortly. Thanks for your patience.,Mon Oct 23 15:15:33 +0000 2017,False,1573.0
AmericanAir_2298730,2298731,@19396 Philadelphia!  Thank you Jennifer Johnston for calling me about my Mophie battery being found!!  @AmericanAir,Sun Nov 12 15:06:49 +0000 2017,2298730,"@453178 Awesome, Kathy. We're so glad Jennifer was able to get the battery back to you.",Sun Nov 12 15:09:25 +0000 2017,False,156.0
AmericanAir_661922,661923,Hey @AmericanAir. Flight 4949 flight attendant named Josh. Guy is an all star with a solid in-flight comedy routine to boot. This man deserves a raise!,Thu Nov 23 00:25:08 +0000 2017,661922,@277697 We're sorry we missed it and love getting shout-outs for our #AATeam.  DM us your record locator and we'll pass along your thanks.,Thu Nov 23 01:10:14 +0000 2017,False,2706.0
AmericanAir_1448341,1448342,@AmericanAir what are you doing for passengers that are finally able to leave STT after hurricanes Airport closure cxld flights,Thu Nov 02 16:30:32 +0000 2017,1448341,"@456108 If you need us to take a look at reservation, give us a call at 800-433-7300.",Thu Nov 02 16:34:46 +0000 2017,False,254.0
AmericanAir_1978607,1978608,@AmericanAir sounds like things may be in order now. Could we get some free wifi for the wait? #iamgonnahavetopeesoon,Tue Oct 31 18:53:36 +0000 2017,1978607,"@585833 We wish we had some code to give you. As soon as our mechanics give our crew the thumbs up, we'll have you pushed back from the gate.",Tue Oct 31 19:02:06 +0000 2017,False,510.0
AmericanAir_2308155,2308156,"@AmericanAir hello! I need to make urgent changes to an existing reservation, but I can’t reach you guys by phone. Local number is off, and international doesn’t work. Can you assist?",Mon Nov 13 01:32:34 +0000 2017,2308155,"@669535 Hi there! We're happy to take a peek. Please send a DM our way with your record locator, and the changes you're interested in making.",Mon Nov 13 01:47:51 +0000 2017,False,917.0
AmericanAir_1198017,1198018,@AmericanAir Seeing poisonous bugs in plane.c the window https://t.co/lyZzga9SUm,Wed Oct 25 03:18:20 +0000 2017,1198017,@401484 Our apologies for this. We appreciate you bringing this to our attention.,Wed Oct 25 03:38:28 +0000 2017,False,1208.0
AmericanAir_1469657,1469658,"@AmericanAir The problem wasn’t the seat, it was the rude flight attendant threatening with removing me for something that wasn’t my fault",Thu Nov 02 23:03:50 +0000 2017,1469657,@128009 We train and expect our staff to be friendly for the customers we serve. Our apologies for any rudeness you encountered.,Fri Nov 03 00:17:36 +0000 2017,False,4426.0
AmericanAir_1375093,1375091,@AmericanAir Also. Thanks the all the updates. 🙄 https://t.co/Xbm0dQzBJ3,Sat Oct 28 02:07:49 +0000 2017,1375093,@438984 We have an ETD of 11:05p. Our apologies.,Sat Oct 28 02:39:25 +0000 2017,False,1896.0
AmericanAir_1587634,1587632,"@AmericanAir It's 7:40 now, what is going on??  There has been zero communication to us, just a pushed back departure. Stop playing games.",Sat Nov 04 22:59:25 +0000 2017,1587634,"@488345 It's due to aircraft maintenance. Once we can ensure everything's safe to fly, we'll have you wheels up.",Sat Nov 04 23:01:17 +0000 2017,False,112.0
AmericanAir_2202804,2202805,"Sitting on @AmericanAir plane from JFK-MIA. Announcement from crew ""We do not know the whereabouts of our pilots""...Smh. Guess they're MIA.",Thu Nov 09 22:17:35 +0000 2017,2202804,@644113 We're very sorry about the delayed flight but we see a full crew now. We'll have you in the air as soon as possible.,Thu Nov 09 22:44:49 +0000 2017,False,1634.0
AmericanAir_1089403,1089404,@AmericanAir @129841 it is unacceptable that you are made to wait an hour for your luggage when a flight is cancelled due to weather,Sun Oct 15 03:02:09 +0000 2017,1089403,@377015 We expect our team to be professional and courteous at all times. We're so sorry you had to wait for your luggage.,Sun Oct 15 03:23:22 +0000 2017,False,1273.0
AmericanAir_2959694,2959695,"@AmericanAir I'm scheduled on AA1538 on 12/15 and AA999 on 12/16. With the news of the pilot scheduling issue, do I need to be worried about my flights departing as scheduled?",Wed Nov 29 19:56:50 +0000 2017,2959694,@209267 We know your holiday plans are important and we fully expect to avoid cancellations,Wed Nov 29 20:08:03 +0000 2017,False,673.0
AmericanAir_110348,110349,Lost my baby's passport on @AmericanAir flight 2624/835. Is there any way to expedite the lost and found process? We have a trip in a few days.,Thu Nov 23 18:35:17 +0000 2017,110348,@140513 We'll be more than happy to reach out to the right team about this. Please meet us in DM with more personal info and record locator.,Thu Nov 23 19:48:21 +0000 2017,False,4384.0
AmericanAir_1203879,1203880,@AmericanAir thanks to captain of flt 415 Had Maint. fix issue so we could make take off window during Boise Airshow. Avoided 2 hour delay.,Sun Oct 15 21:16:46 +0000 2017,1203879,@402814 We're so glad our #AATeam got you going as planned. We always happy to have you on board.,Sun Oct 15 22:23:35 +0000 2017,False,4009.0
AmericanAir_1339504,1339505,My day is busted thanks to @AmericanAir. Sitting in CLT for last two hours...two more until I know whether I get a seat on next flight.,Mon Oct 16 13:09:23 +0000 2017,1339504,@431670 We know it's frustrating to miss your connection. We have your flight info and will answer you in DM shortly.,Mon Oct 16 13:14:57 +0000 2017,False,334.0
AmericanAir_1826354,1826355,"@AmericanAir Thanks, AA! I have successfully flown with you guys 3x this year. Hopefully no snow delays in December! :)",Wed Oct 18 04:38:31 +0000 2017,1826354,@548199 We can't wait to see you and will keep our #WingsCrossed for smooth sailing!,Wed Oct 18 04:44:14 +0000 2017,False,343.0
AmericanAir_2589260,2589261,".@AmericanAir announces new daily flight between TLH and Washington, D.C., starting Feb. 15. #FlaPol",Mon Oct 30 19:10:51 +0000 2017,2589260,"@733484 We're always wanting to grow and go to new places, Jim. We're excited about our new route!",Mon Oct 30 19:13:41 +0000 2017,False,170.0
AmericanAir_1324628,1324629,@AmericanAir ... #AmericanAirlines again! She has been empathetic and accommodating as possible. https://t.co/eeTaSSEBtM,Fri Oct 27 10:53:50 +0000 2017,1324628,"@429100 This has been a less than perfect experience, we understand. We're glad Martin is taking good care of you this morning.",Fri Oct 27 10:59:42 +0000 2017,False,352.0
AmericanAir_2711183,2711184,@AmericanAir Thx. So you’ve already forwarded the issue into the local team here?,Mon Nov 20 02:24:39 +0000 2017,2711183,"@162286 We've shared this feedback with our team. Have a nice evening, Landon.",Mon Nov 20 02:26:32 +0000 2017,False,113.0
AmericanAir_192343,192344,@AmericanAir Done,Wed Oct 04 12:59:13 +0000 2017,192343,@161178 We see the DM and we'll respond there shortly.,Wed Oct 04 13:13:19 +0000 2017,False,846.0
AmericanAir_372613,372614,"@AmericanAir flying from CDG to JFK on Tuesday, should I change my flight?",Sun Oct 08 22:52:08 +0000 2017,372613,@204286 Our flights are still flying but you do have options. Check out the following details: https://t.co/kNkPUilgez,Sun Oct 08 23:43:57 +0000 2017,False,3109.0
AmericanAir_2290082,2289750,"@AmericanAir My problem was solved in a min!
Thank you @AmericanAir!✈️
Probably the best customer service in US!  ⭐️⭐️⭐️⭐️⭐️",Sun Nov 12 06:29:48 +0000 2017,2290082,"@665195 Aww, thanks so much for the five stars! We're happy to help anytime.",Sun Nov 12 06:30:31 +0000 2017,False,43.0
AmericanAir_1015034,1015033,@AmericanAir Ignore those I️ s please,Mon Nov 20 23:52:29 +0000 2017,1015034,"@360153 You're currently in mentions. Please follow us, and let us know. We'll DM you.",Tue Nov 21 00:01:16 +0000 2017,False,527.0
AmericanAir_598619,598620,@AmericanAir not sufficient response due to what happened. Please help or I'll simply use another airline...,Sun Dec 03 20:10:02 +0000 2017,598619,"@261953 If we can help with rebooking options, meet us in DMs with your record locator.",Sun Dec 03 20:14:54 +0000 2017,False,292.0
AmericanAir_2914018,2914019,"Landed in NYC. 

Love working with a broken computer mouse, thx @AmericanAir luggage boys. Yall mustve of really tossed er back there. Also enjoyed paying for two tickets home since my plans changed and theyre 'not refundable' even though I bought REFUNDABLE tix. Well done lads!",Tue Nov 28 22:44:13 +0000 2017,2914018,"@806664 We'll gladly take another look and verify the rules of the fare for you, Eric. Please DM your unused ticket number.",Tue Nov 28 22:56:40 +0000 2017,False,747.0
AmericanAir_920690,920688,@AmericanAir OVWWKT locator. After half a dozen issues with my flight I am sitting at midnight to sort out webcheckin for a 7 am flight,Sat Oct 21 05:07:52 +0000 2017,920690,@338548 We're sorry you're unable to check in online. Our airport team will be happy to help once you arrive in the morning.,Sat Oct 21 05:15:20 +0000 2017,False,448.0
AmericanAir_2603781,2603782,Now there’s “too much traffic” in the air so now delayed 30 min on the runway. Total delay now 1.5 hrs. Guess one of the busiest travel days of the year just snuck up on the airlines. Probably won’t fly @AmericanAir again. Nothing but issues from the moment I booked the flight.,Sun Nov 26 20:44:08 +0000 2017,2603781,@717913 We're sorry to hear your travel isn't going as planned. We appreciate your patience as our crew works to get you in the air.,Sun Nov 26 21:05:09 +0000 2017,False,1261.0
AmericanAir_1272649,1272650,@AmericanAir first time in years. Inane UI to check in and get boarding pass &amp; pay for bag. Surly agent. Do you eat your own dog food?,Thu Oct 12 21:43:56 +0000 2017,1272649,"@417901 We're glad to have you back flying with us, John. Our sincere apologies for any rudeness. Our crew will take fabulous care of you.",Thu Oct 12 22:28:20 +0000 2017,False,2664.0
AmericanAir_1517288,1517289,@AmericanAir you fucking suck dick. Like are you kidding me? Literally never had a worse experience with an airline. On every level. Fuck u,Fri Nov 03 18:58:14 +0000 2017,1517288,@472019 This is kind of harsh. What has you so upset today?,Fri Nov 03 19:05:07 +0000 2017,False,413.0
AmericanAir_1616481,1616482,Why would anyone willingly fly @AmericanAir ?! This is a mess. 😂,Sun Nov 05 13:48:59 +0000 2017,1616481,"@495717 What's going on, Michelle? We'd like to help if we can.",Sun Nov 05 13:49:45 +0000 2017,False,46.0
AmericanAir_1851420,1851421,"Gasp: 3 hours after boarding @AmericanAir Flight 104, I’m finally off the plane! There should be a law against this.",Mon Oct 30 00:56:43 +0000 2017,1851420,"@554164 We'll DM you back soon, we're reviewing it.",Mon Oct 30 00:59:02 +0000 2017,False,139.0
AmericanAir_2895554,2895555,Great read - @AmericanAir flight attendant who’s spent 60 years making the skies a little friendlier. #CX #CustServ https://t.co/jOOe9afuKx,Tue Nov 28 15:45:43 +0000 2017,2895554,@802415 Isn't Bette AAmazing? We're glad you enjoyed the article.,Tue Nov 28 16:12:15 +0000 2017,False,1592.0
AmericanAir_2298098,2298096,"@AmericanAir Even if i wasn't asleep, it's a 5 min aggressive pitch while we are held captive with a speaker right overhead that can't be turned down.",Thu Oct 19 21:10:30 +0000 2017,2298098,"@667107 You're one of our best customers and we appreciate your feedback, David. We're always looking at our policies.",Thu Oct 19 21:19:57 +0000 2017,False,567.0
AmericanAir_1039591,1039592,@AmericanAir FA Jeremy on F2870 from MLU to DFW on 10/22 has a wonderful sense of humor. He handled a very late flight with humor and grace.,Mon Oct 23 01:27:23 +0000 2017,1039591,@327256 Thanks for your kind words for our Jeremy! We'll be sure to forward these along #AATeam.,Mon Oct 23 03:25:07 +0000 2017,False,7064.0
AmericanAir_291930,291931,@AmericanAir It all worked out in the end. Thanks,Fri Oct 06 16:18:58 +0000 2017,291930,@162595 That's great news. We did hear that all is well now!,Fri Oct 06 16:25:16 +0000 2017,False,378.0
AmericanAir_1770738,1770736,@AmericanAir The only record locator number I have is the one associated with Air  by Pleasant,Wed Nov 08 02:45:50 +0000 2017,1770738,"@532312 That’s not going to pull up in our system. With the flight number, date of travel, and full name we might be able to locate it.",Wed Nov 08 02:52:37 +0000 2017,False,407.0
AmericanAir_2894151,2894152,@AmericanAir your customer service SUCKS,Tue Nov 28 15:20:23 +0000 2017,2894151,@801556 Your comments concern us. We have your DM and will answer there.,Tue Nov 28 15:40:31 +0000 2017,False,1208.0
AmericanAir_1950695,1950692,@AmericanAir I don’t understand why it’s so difficult to be honest with customers. Is making $ everything?  Isn’t being fair important?,Sun Nov 26 10:01:15 +0000 2017,1950695,"@220437 Please DM your record locator, and we'll take a look.",Sun Nov 26 10:03:08 +0000 2017,False,113.0
AmericanAir_658329,658330,"La puta madre con los de @AmericanAir. Solo una vez te pido que salgas a tiempo, solo una!!!! https://t.co/JQVrTIunV1",Wed Nov 22 23:03:19 +0000 2017,658329,"@276735 We're sorry for the extra travel time, Alejandro. We'll have you on your way as soon as we can.",Wed Nov 22 23:23:29 +0000 2017,False,1210.0
AmericanAir_33503,33504,@AmericanAir tried that - no help available #aadvantage https://t.co/cKiJcjfo5h,Wed Nov 01 13:11:51 +0000 2017,33503,@122822 We're sorry for any wrong info given. We've already confirmed you on that flight. Please see an agent for your boarding pass.,Wed Nov 01 13:12:49 +0000 2017,False,58.0
AmericanAir_450982,450983,"Credit where credit due. Great crew, friendly pilot and a flight that got me home 45 minutes early. Nice job @AmericanAir AA344",Thu Nov 30 21:24:38 +0000 2017,450982,@221932 Providing you with a smooth and seamless travel experience is always our goal. We're happy to hear we succeeded. Thanks for flying with us!,Thu Nov 30 21:35:08 +0000 2017,False,630.0
AmericanAir_1846821,1846822,@AmericanAir I would like to reschedule just one flight without fees. This should be fair after you have cancelled/rescheduled 3 of my flights this year,Thu Oct 19 19:26:00 +0000 2017,1846821,@553158 Is it for an existing flight? We'll be glad to look over your record locator to see what options you have. Please DM your record locator.,Thu Oct 19 19:27:37 +0000 2017,False,97.0
AmericanAir_1068023,1068024,@AmericanAir got me fucked up if they think I'm going to sit on this plane with NO AIR for 5 more minutes 😤😤😤,Mon Oct 23 15:03:36 +0000 2017,1068023,"@372025 If the flight's in the air, please let our crew know so they can check on a temperature adjustment.",Mon Oct 23 15:28:23 +0000 2017,False,1487.0
AmericanAir_2189691,2189692,Was looking forward to seeing my gf this weekend but I spelled her name wrong on the ticket. Can we fix this without a charge @AmericanAir,Thu Nov 09 19:19:30 +0000 2017,2189691,"@641057 We can take a look, Arielle. Please follow and DM her record locator and we'll see what we can do.",Thu Nov 09 19:29:14 +0000 2017,False,584.0
AmericanAir_414074,414075,"@AmericanAir Flight 2249 total fail. Left 200 ppl on jetway 40 minutes because ""no gate agent,"" then gate agent said that was a lie. Awful",Tue Oct 10 00:08:11 +0000 2017,414074,@213811 Waiting is something we work hard to avoid and we're sorry for the extra tarmac time today.,Tue Oct 10 01:42:30 +0000 2017,False,5659.0
AmericanAir_2290763,2290761,@AmericanAir I have not received any information about how my NY-SD connection will be carried out.,Sun Nov 12 08:59:50 +0000 2017,2290763,@665395 We're happy to take a peek. Please give us a follow and DM your record locator.,Sun Nov 12 09:02:03 +0000 2017,False,133.0
AmericanAir_1615243,1615244,This is the second flight I have done missed because no one wants to do they job @AmericanAir  and have the nerves to be rude about it,Tue Oct 17 10:37:44 +0000 2017,1615243,@492248 We apologize for any rudeness you experienced. We expect our team to always be professional and courteous at all times.,Tue Oct 17 10:52:38 +0000 2017,False,894.0
AmericanAir_1655901,1655902,@AmericanAir #AA3821. Gate Agents are taking 45 min to get a headcount on this flight making everyone miss their connection.  Help them,Mon Nov 06 01:47:46 +0000 2017,1655901,@505320 We see your connection has been rebooked. Our apologies for the extra travel time.,Mon Nov 06 03:16:18 +0000 2017,False,5312.0
AmericanAir_1841057,1841058,@AmericanAir y does it take so long to credit miles. Been two weeks since my flight and I still haven't received mileage credit for it yet!!,Wed Oct 18 06:35:50 +0000 2017,1841057,@551738 If you have your ticket number you can request the missing miles here: https://t.co/1p18WcTwX7,Wed Oct 18 06:39:20 +0000 2017,False,210.0
AmericanAir_1027550,1027548,@AmericanAir I appreciate that but some sort of compensation feels necessary. I'm missing my sister's rehearsal dinner.,Thu Oct 12 19:00:06 +0000 2017,1027550,"@363152 Once you land at your destination, please DM your record locator and we'll be happy to take a closer look at what happened.",Thu Oct 12 19:15:04 +0000 2017,False,898.0
AmericanAir_1282505,1282506,@AmericanAir @AmericanAir I am traveling on November 3rd.,Thu Oct 26 17:35:26 +0000 2017,1282505,"@420034 Please follow and DM your record locator, We'll be happy to review your reservation and follow the restrictions on your ticket.",Thu Oct 26 17:43:13 +0000 2017,False,467.0
AmericanAir_2473740,2473741,"@AmericanAir I have been looking at fare from as early as September, I saw tickets that I wanted to purchase but couldn't login with my password that I know, then I had had to reset the password then by the time that was done the prices changed. JAH KNOW?",Wed Nov 15 12:59:56 +0000 2017,2473740,@707303 You can always purchase a ticket without logging in and add your account to it later. We're always here if you need help with anything.,Wed Nov 15 13:11:34 +0000 2017,False,698.0
AmericanAir_2613435,2613436,It’s always reassuring to hear “your flight is delayed cause we have a problem that we THINK involves plane maintenance” Thanks @AmericanAir,Fri Nov 17 13:07:54 +0000 2017,2613435,@278452 Safety is first and we won't depart unless we're cleared. We'll get this looked at and get you headed out soon.,Fri Nov 17 13:09:02 +0000 2017,False,68.0
AmericanAir_2304712,2304713,Why wouldn’t our return flight be screwed up too @AmericanAir,Thu Oct 19 20:55:49 +0000 2017,2304712,"@292670 What's wrong? We're here to help, Chris.",Thu Oct 19 21:01:43 +0000 2017,False,354.0
